global_index,file_name,chunk_index,STOI (L),STOI (R),ESTOI (L),ESTOI (R),PESQ (L),PESQ (R),PESQ-NB (L),PESQ-NB (R),SegSNR (L),SegSNR (R),fwSegSNR (L),fwSegSNR (R),SI-SDR (L),SI-SDR (R),SDR (L),SDR (R),ISR (L),ISR (R),SAR (L),SAR (R)
662,D807__S1__M09_00_000,6,0.42025071078375376,0.42025071078375376,0.16091346107199567,0.16091346107199597,1.318242073059082,1.318242073059082,1.8870429992675781,1.8870429992675781,-1.7442168270232368,-1.7442168270232368,8.92749808548827,8.92749808548827,-25.55674866795269,-25.55674866795269,-0.14535549639052792,-0.14535549639052792,0.06655939340698724,0.06655939340698724,-6.6913396735636566,-6.6913396735636566
667,D807__S1__M09_00_000,11,0.5816251692344669,0.5816251692344669,0.38147704893513645,0.38147704893513634,1.1827094554901123,1.1827094554901123,1.8808728456497192,1.8808728456497192,-0.6860117723348662,-0.6860117723348662,7.622797619555442,7.622797619555442,-18.066423522071332,-18.066423522071332,0.06587803620271966,0.06587803620271966,0.11747759901753943,0.11747759901753943,-1.3921175046535557,-1.3921175046535557
671,D807__S1__M09_00_000,15,0.48284798849120303,0.48284798849120303,0.34017655257730384,0.3401765525773039,1.1300122737884521,1.1300122737884521,1.643477439880371,1.643477439880371,-2.66953441954998,-2.66953441954998,7.260656492987053,7.260656492987053,-21.892128831472448,-21.892128831472448,-0.37321959564278423,-0.37321959564278423,0.23601664349842041,0.23601664349842041,-11.683980935587957,-11.683980935587957
675,D807__S1__M09_00_000,19,0.635454655560157,0.635454655560157,0.4179937206982636,0.41799372069826374,1.2928528785705566,1.2928528785705566,2.234606981277466,2.234606981277466,-0.7950426647600665,-0.7950426647600665,7.343864309757829,7.343864309757829,-12.215064476141377,-12.215064476141377,0.19650199100999682,0.19650199100999682,0.2307083578599865,0.2307083578599865,0.5611381363936108,0.5611381363936108
677,D807__S1__M09_00_000,21,0.6179155989729955,0.6179155989729955,0.48194524201232547,0.48194524201232536,1.2782666683197021,1.2782666683197021,1.9894574880599976,1.9894574880599976,-0.25178974427581235,-0.25178974427581235,7.673380599712626,7.673380599712626,-12.719019559488007,-12.719019559488007,0.18066549987103955,0.18066549987103955,0.20451959466918138,0.20451959466918138,2.9785393353632235,2.9785393353632235
688,D807__S1__M10_00_000,11,0.5339329689009308,0.5339329689009308,0.40272938347333587,0.40272938347333576,1.1882715225219727,1.1882715225219727,1.8766162395477295,1.8766162395477295,-0.2231343259227866,-0.2231343259227866,6.5428212096748615,6.5428212096748615,-16.855383681897468,-16.855383681897468,0.08521785178007871,0.08521785178007871,0.11257533469168102,0.11257533469168102,0.4889373599405229,0.4889373599405229
694,D807__S1__M10_00_000,17,0.442835284081242,0.442835284081242,0.31639550985303505,0.316395509853035,1.1044262647628784,1.1044262647628784,1.3563485145568848,1.3563485145568848,-1.103365308912901,-1.103365308912901,4.9998034091488375,4.9998034091488375,-21.362211642419716,-21.362211642419716,-0.0024804434575243016,-0.0024804434575243016,0.10259275893151651,0.10259275893151651,-5.840102048576589,-5.840102048576589
700,D807__S1__M10_00_000,23,0.6458343547581933,0.6458343547581933,0.42677040575042785,0.4267704057504279,1.3445194959640503,1.3445194959640503,2.3492484092712402,2.3492484092712402,-1.034362730771395,-1.034362730771395,5.263775710864359,5.263775710864359,-14.997059970549486,-14.997059970549486,0.12685742800762517,0.12685742800762517,0.17156100233581256,0.17156100233581256,-1.2830303049850547,-1.2830303049850547
702,D807__S1__M10_00_000,25,0.4597110565449507,0.4597110565449507,0.3606994537598506,0.3606994537598506,1.1725234985351562,1.1725234985351562,1.6744478940963745,1.6744478940963745,-1.1488340759243838,-1.1488340759243838,6.743040907794896,6.743040907794896,-17.674406302457275,-17.674406302457275,0.07137465435125037,0.07137465435125037,0.1434549256823758,0.1434549256823758,-3.7237035903610067,-3.7237035903610067
708,D807__S1__M10_00_000,31,0.5123499064647868,0.5123499064647868,0.3310704483283781,0.33107044832837823,1.2483315467834473,1.2483315467834473,2.173793315887451,2.173793315887451,-0.8618957201625539,-0.8618957201625539,7.981096066900639,7.981096066900639,-21.029274050127658,-21.029274050127658,0.02866162096595703,0.02866162096595703,0.07207356479629666,0.07207356479629666,-2.58016864503447,-2.58016864503447
715,D807__S1__M10_00_000,38,0.4464095746479045,0.4464095746479045,0.13423812406297364,0.13423812406297372,1.191383957862854,1.191383957862854,2.098980665206909,2.098980665206909,-1.334688058933348,-1.334688058933348,5.6220718361272475,5.6220718361272475,-11.930969385272032,-11.930969385272032,0.23537430807611925,0.23537430807611925,0.3145640581052729,0.3145640581052729,-3.2307528793822016,-3.2307528793822016
725,D807__S1__M11_00_000,5,0.3314285280892247,0.3314285280892247,0.19879313389787232,0.1987931338978723,1.1406100988388062,1.1406100988388062,1.3774255514144897,1.3774255514144897,-1.6494711427894895,-1.6494711427894895,7.814223098584818,7.814223098584818,-18.892794471682496,-18.892794471682496,-0.0770700851362007,-0.0770700851362007,0.25959794975577827,0.25959794975577827,-10.370245192866442,-10.370245192866442
738,D807__S1__M12_00_000,6,0.5150896676970519,0.5150896676970519,0.3869813838927114,0.3869813838927114,1.1202409267425537,1.1202409267425537,2.591362714767456,2.591362714767456,-1.9320665639985541,-1.9320665639985541,8.219205038178451,8.219205038178451,-15.516526113016575,-15.516526113016575,0.11895029171713055,0.11895029171713055,0.25114038744656486,0.25114038744656486,-8.537854457159478,-8.537854457159478
743,D807__S1__M12_00_000,11,0.23876696967591735,0.23876696967591735,0.21370597922329798,0.21370597922329776,1.1646429300308228,1.1646429300308228,1.686393141746521,1.686393141746521,-1.1916973889720268,-1.1916973889720268,8.633196832931674,8.633196832931674,-20.67986305587712,-20.67986305587712,-0.08005946156354261,-0.08005946156354261,0.1790085292574316,0.1790085292574316,-9.32935322612205,-9.32935322612205
745,D807__S1__M12_00_000,13,0.356523271001865,0.356523271001865,0.2321377535782899,0.23213775357828967,1.1094931364059448,1.1094931364059448,1.2776329517364502,1.2776329517364502,-0.6951427588088029,-0.6951427588088029,8.418685125105347,8.418685125105347,-13.855683609753296,-13.855683609753296,0.17506737922748478,0.17506737922748478,0.3346033339982371,0.3346033339982371,-7.147866809317021,-7.147866809317021
749,D807__S1__M12_00_000,17,0.6104809270621937,0.6104809270621937,0.44508852564255796,0.4450885256425579,1.3286126852035522,1.3286126852035522,2.1067452430725098,2.1067452430725098,-0.17670896607230863,-0.17670896607230863,6.208755041175813,6.208755041175813,-17.86742416162914,-17.86742416162914,0.0693162422438289,0.0693162422438289,0.09038407032307039,0.09038407032307039,2.0301025629311202,2.0301025629311202
754,D807__S1__M12_00_000,22,0.6030627695933182,0.6030627695933182,0.35651181622205624,0.35651181622205635,1.2024556398391724,1.2024556398391724,1.9130603075027466,1.9130603075027466,-0.8952777617330713,-0.8952777617330713,7.082138309442624,7.082138309442624,-18.467574081280773,-18.467574081280773,0.06084479025898629,0.06084479025898629,0.10340727847047881,0.10340727847047881,-1.3052174878202099,-1.3052174878202099
762,D807__S1__M12_00_000,30,0.3476615696906372,0.3476615696906372,0.2660488702987774,0.26604887029877755,1.2715907096862793,1.2715907096862793,1.8820360898971558,1.8820360898971558,-0.7456929402391521,-0.7456929402391521,7.187467679313832,7.187467679313832,-8.65948520666577,-8.65948520666577,0.33339037802341903,0.33339037802341903,0.3781109935145682,0.3781109935145682,-0.8005028964903202,-0.8005028964903202
766,D807__S1__M12_00_000,34,0.5473459039520097,0.5473459039520097,0.3394008859071767,0.33940088590717654,1.059094786643982,1.059094786643982,2.156019687652588,2.156019687652588,-1.7694062192596205,-1.7694062192596205,8.186252873722134,8.186252873722134,-21.24994529847605,-21.24994529847605,-0.01126944628432127,-0.01126944628432127,0.11331390153064265,0.11331390153064265,-6.448534592033238,-6.448534592033238
769,D807__S1__M12_00_000,37,0.6501680462205022,0.6501680462205022,0.4820795306493763,0.48207953064937636,1.2745237350463867,1.2745237350463867,2.3219799995422363,2.3219799995422363,-1.0414898018370957,-1.0414898018370957,8.534521608199858,8.534521608199858,-7.3426981664713695,-7.3426981664713695,0.4044994710162489,0.4044994710162489,0.4292236324255211,0.4292236324255211,4.128343548980224,4.128343548980224
773,D807__S1__M13_00_000,3,0.5722647278115375,0.5722647278115375,0.41173531120163276,0.4117353112016326,1.2399396896362305,1.2399396896362305,1.8613693714141846,1.8613693714141846,-0.3315382527013879,-0.3315382527013879,5.98381596819274,5.98381596819274,-7.05973315470337,-7.05973315470337,0.3168510066425492,0.3168510066425492,0.3327947246076995,0.3327947246076995,2.706106746027552,2.706106746027552
775,D807__S1__M13_00_000,5,0.5194027275492044,0.5194027275492044,0.3909658885202538,0.39096588852025366,1.2476806640625,1.2476806640625,2.206993579864502,2.206993579864502,-1.266778284410238,-1.266778284410238,7.6554325465813955,7.6554325465813955,-24.62388263604595,-24.62388263604595,-0.15574508703447237,-0.15574508703447237,-0.10529869333032903,-0.10529869333032903,-1.7601330350850892,-1.7601330350850892
779,D807__S1__M13_00_000,9,0.377772147732737,0.377772147732737,0.29830535926164814,0.298305359261648,1.1343563795089722,1.1343563795089722,1.619168758392334,1.619168758392334,-0.9110938173064039,-0.9110938173064039,7.593842240102427,7.593842240102427,-19.789352672900208,-19.789352672900208,0.0068794693249712695,0.0068794693249712695,0.1286629871355177,0.1286629871355177,-4.111544857759581,-4.111544857759581
784,D807__S1__M13_00_000,14,0.42978049673615093,0.42978049673615093,0.24890020946335406,0.24890020946335462,1.1156367063522339,1.1156367063522339,1.331976294517517,1.331976294517517,-2.631709905910429,-2.631709905910429,8.582819524627661,8.582819524627661,-18.055456901520103,-18.055456901520103,-0.2072154359644152,-0.2072154359644152,0.36762530484088296,0.36762530484088296,-10.141656963688511,-10.141656963688511
791,D807__S1__M13_00_000,21,0.2777272096685822,0.2777272096685822,0.19084884297344795,0.1908488429734479,1.181013584136963,1.181013584136963,1.7967888116836548,1.7967888116836548,-0.7879133613266348,-0.7879133613266348,8.05635022906702,8.05635022906702,-28.638324259758825,-28.638324259758825,-0.08431913583666201,-0.08431913583666201,0.011077226133553112,0.011077226133553112,-3.083325399435421,-3.083325399435421
796,D807__S1__M13_00_000,26,0.4167705631881534,0.4167705631881534,0.2683930955964426,0.26839309559644264,1.1438268423080444,1.1438268423080444,1.6633967161178589,1.6633967161178589,-1.0724703870369243,-1.0724703870369243,8.147307963133503,8.147307963133503,-17.494043937549094,-17.494043937549094,0.05645840414722933,0.05645840414722933,0.20127033675861633,0.20127033675861633,-6.289292378762239,-6.289292378762239
803,D807__S1__M13_00_000,33,0.5599350672199287,0.5599350672199287,0.395391215690899,0.39539121569089913,1.230648398399353,1.230648398399353,1.972456455230713,1.972456455230713,-0.4602299022366838,-0.4602299022366838,7.218960216557089,7.218960216557089,-9.002573563525761,-9.002573563525761,0.3091935315906116,0.3091935315906116,0.33831694533381945,0.33831694533381945,2.0003734944616482,2.0003734944616482
809,D807__S1__M13_00_000,39,0.37755960582479736,0.37755960582479736,0.3431674491797466,0.34316744917974684,1.103290319442749,1.103290319442749,1.2717070579528809,1.2717070579528809,-3.2970801172995436,-3.2970801172995436,7.779400788202427,7.779400788202427,-28.90229708458036,-28.90229708458036,-0.9644754762891151,-0.9644754762891151,-0.012816785561345885,-0.012816785561345885,-7.735997678062691,-7.735997678062691
811,D807__S1__M13_00_000,41,0.4758446389222838,0.4758446389222838,0.3065265028144003,0.3065265028144003,1.0960190296173096,1.0960190296173096,1.5433084964752197,1.5433084964752197,-1.3012223152275737,-1.3012223152275737,6.847133731846579,6.847133731846579,-20.547950461674755,-20.547950461674755,-0.024569811501399003,-0.024569811501399003,0.1327522477562887,0.1327522477562887,-5.618151031476792,-5.618151031476792
823,D807__S1__M13_00_000,53,0.498682826266781,0.498682826266781,0.3199222419817672,0.31992224198176716,1.0824958086013794,1.0824958086013794,1.2730249166488647,1.2730249166488647,-0.848864902313603,-0.848864902313603,6.659122845740045,6.659122845740045,-13.934559180378015,-13.934559180378015,0.16703178812832936,0.16703178812832936,0.2466393042120335,0.2466393042120335,-2.730714977468303,-2.730714977468303
829,D807__S1__M13_00_000,59,0.5254623999099196,0.5254623999099196,0.3727985881434143,0.37279858814341443,1.1597193479537964,1.1597193479537964,1.7052068710327148,1.7052068710327148,-1.0335452763404385,-1.0335452763404385,7.318497483452575,7.318497483452575,-24.169744728032462,-24.169744728032462,-0.22888523736132374,-0.22888523736132374,-0.1266519538944681,-0.1266519538944681,-5.150058014544926,-5.150058014544926
838,D807__S1__M14_00_000,7,0.5947276479558399,0.5947276479558399,0.41581439492323485,0.41581439492323485,1.146102786064148,1.146102786064148,1.9288749694824219,1.9288749694824219,-1.8549196244370494,-1.8549196244370494,6.857998890547292,6.857998890547292,-27.085726254275954,-27.085726254275954,-0.15305582664939188,-0.15305582664939188,0.049840904443800044,0.049840904443800044,-6.887645763205388,-6.887645763205388
846,D807__S1__M14_00_000,15,0.5972984302589152,0.5972984302589152,0.3588752074656641,0.3588752074656641,1.218309760093689,1.218309760093689,1.9478245973587036,1.9478245973587036,-0.9810799488295343,-0.9810799488295343,7.099283266319594,7.099283266319594,-39.185794645932646,-39.185794645932646,-0.07623309782008866,-0.07623309782008866,-0.03715772373755567,-0.03715772373755567,-1.8886114587475848,-1.8886114587475848
848,D807__S1__M14_00_000,17,0.5957593346381462,0.5957593346381462,0.378865290796674,0.37886529079667397,1.0403516292572021,1.0403516292572021,1.047868013381958,1.047868013381958,-1.8393648708718375,-1.8393648708718375,7.315094562483424,7.315094562483424,-20.322904899703683,-20.322904899703683,-0.05684269896781011,-0.05684269896781011,0.1656293272859677,0.1656293272859677,-7.188060178439429,-7.188060178439429
854,D807__S1__M14_00_000,23,0.45617701340319206,0.45617701340319206,0.37255400620949286,0.37255400620949275,1.0944108963012695,1.0944108963012695,2.3288490772247314,2.3288490772247314,-2.4634706657993846,-2.4634706657993846,7.357874636628429,7.357874636628429,-16.517310030852453,-16.517310030852453,-0.08571456607186433,-0.08571456607186433,0.4095853472776706,0.4095853472776706,-8.95824555226417,-8.95824555226417
859,D807__S1__M14_00_000,28,0.31341582528168654,0.31341582528168654,0.2730445280094572,0.27304452800945717,1.4778167009353638,1.4778167009353638,2.267099142074585,2.267099142074585,-0.33385456219460746,-0.33385456219460746,8.838597873809166,8.838597873809166,-12.498597124501993,-12.498597124501993,0.22676511638245206,0.22676511638245206,0.31788433699838614,0.31788433699838614,-1.672544641423419,-1.672544641423419
876,D807__S1__M14_00_000,45,0.5559706636845714,0.5559706636845714,0.3961038392719031,0.3961038392719031,1.147638201713562,1.147638201713562,1.431782603263855,1.431782603263855,-3.4097094529630976,-3.4097094529630976,4.632012080058041,4.632012080058041,-33.259859289807245,-33.259859289807245,-1.4996586084208883,-1.4996586084208883,-0.2281827647319208,-0.2281827647319208,-11.235313949327466,-11.235313949327466
877,D807__S1__M14_00_000,46,0.2710893318858963,0.2710893318858963,0.3209288952823911,0.32092889528239105,1.0778183937072754,1.0778183937072754,0.9640609622001648,0.9640609622001648,-2.803154670495441,-2.803154670495441,8.357037767075202,8.357037767075202,-33.355869190591235,-33.355869190591235,-0.5338062937248471,-0.5338062937248471,0.04589495630339794,0.04589495630339794,-13.736378471314584,-13.736378471314584
879,D807__S1__M14_00_000,48,0.6472812548324862,0.6472812548324862,0.4759553973136524,0.4759553973136524,1.337327003479004,1.337327003479004,2.1161937713623047,2.1161937713623047,-1.0027401745822198,-1.0027401745822198,7.471100934229632,7.471100934229632,-26.829417865830084,-26.829417865830084,-0.02778965178681854,-0.02778965178681854,0.019161100914419044,0.019161100914419044,-1.2442783673823523,-1.2442783673823523
883,D807__S1__M14_00_000,52,0.5127403558356938,0.5127403558356938,0.3905252759360081,0.3905252759360082,1.0863240957260132,1.0863240957260132,0.8098734617233276,0.8098734617233276,-1.7407551703945117,-1.7407551703945117,8.088286988296284,8.088286988296284,-39.83808987482816,-39.83808987482816,-0.33232126154082575,-0.33232126154082575,-0.078473462843684,-0.078473462843684,-6.838797405340699,-6.838797405340699
886,D807__S1__M14_00_000,55,0.18104083946644425,0.18104083946644425,0.14369485823864356,0.14369485823864359,1.1538933515548706,1.1538933515548706,1.4099267721176147,1.4099267721176147,-4.927119702739114,-4.927119702739114,6.57545532278102,6.57545532278102,-31.052276672975715,-31.052276672975715,-2.786811573403065,-2.786811573403065,-0.5147346885931093,-0.5147346885931093,-10.179436782314328,-10.179436782314328
890,D807__S1__M14_00_000,59,0.7171699331410155,0.7171699331410155,0.32793948578686793,0.32793948578686793,1.317157506942749,1.317157506942749,2.072462558746338,2.072462558746338,-0.7745981756977042,-0.7745981756977042,7.8705257129227615,7.8705257129227615,-12.781848351367946,-12.781848351367946,0.19396811748832155,0.19396811748832155,0.25758862614627165,0.25758862614627165,-3.115060833291687,-3.115060833291687
893,D807__S1__M14_00_000,62,0.3538940296732666,0.3538940296732666,0.2854785249458845,0.2854785249458845,1.112928867340088,1.112928867340088,0.9186689257621765,0.9186689257621765,-2.830116457839886,-2.830116457839886,5.189299118021354,5.189299118021354,-17.973899730571507,-17.973899730571507,-0.3365373416321489,-0.3365373416321489,0.43503670285121304,0.43503670285121304,-11.050477858688883,-11.050477858688883
895,D807__S1__M14_00_000,64,0.49242232605047026,0.49242232605047026,0.2999819423036922,0.2999819423036923,1.1460278034210205,1.1460278034210205,1.4943889379501343,1.4943889379501343,-4.761218385486696,-4.761218385486696,6.0408774853564875,6.0408774853564875,-33.23586614644846,-33.23586614644846,-0.8830414449014999,-0.8830414449014999,0.07130069318336936,0.07130069318336936,-16.531316170792806,-16.531316170792806
904,D807__S1__M15_00_000,8,0.5807324085994531,0.5807324085994531,0.4076666961828388,0.4076666961828387,1.516160011291504,1.516160011291504,2.2581517696380615,2.2581517696380615,-0.41676932174520803,-0.41676932174520803,7.1985536983708585,7.1985536983708585,-10.307968183716998,-10.307968183716998,0.2746941053893277,0.2746941053893277,0.29390130997687514,0.29390130997687514,5.498699869373834,5.498699869373834
907,D807__S1__M15_00_000,11,0.4473446287217393,0.4473446287217393,0.2607040836523384,0.2607040836523385,1.155163288116455,1.155163288116455,1.847809076309204,1.847809076309204,-0.6042101385534979,-0.6042101385534979,5.583767632404967,5.583767632404967,-12.713793677335802,-12.713793677335802,0.22021674047304343,0.22021674047304343,0.308532341904462,0.308532341904462,-0.68023902342359,-0.68023902342359
910,D807__S1__M15_00_000,14,0.45560746286216613,0.45560746286216613,0.3511781161756118,0.35117811617561195,1.6146583557128906,1.6146583557128906,2.4736528396606445,2.4736528396606445,-0.3638121684083509,-0.3638121684083509,7.645979755588818,7.645979755588818,-11.660012593063156,-11.660012593063156,0.22352436910866397,0.22352436910866397,0.24386318464724135,0.24386318464724135,4.978125740588929,4.978125740588929
912,D807__S1__M15_00_000,16,0.6057386112257488,0.6057386112257488,0.39197851929991745,0.39197851929991745,1.4251734018325806,1.4251734018325806,2.1872363090515137,2.1872363090515137,-0.579592284912894,-0.579592284912894,6.921984575276532,6.921984575276532,-12.836959876255968,-12.836959876255968,0.1773194773115821,0.1773194773115821,0.1934122300360101,0.1934122300360101,5.330204558467505,5.330204558467505
915,D807__S1__M15_00_000,19,0.520835168340751,0.520835168340751,0.46706607309718684,0.4670660730971868,1.3000741004943848,1.3000741004943848,2.050489902496338,2.050489902496338,-0.6781445554904253,-0.6781445554904253,5.361355241195016,5.361355241195016,-14.712100055885994,-14.712100055885994,-0.2543563332846337,-0.2543563332846337,-0.21649739415361546,-0.21649739415361546,-1.704508345731759,-1.704508345731759
918,D807__S1__M15_00_000,22,0.6680049730818797,0.6680049730818797,0.520669200887736,0.5206692008877362,1.7049791812896729,1.7049791812896729,2.5390989780426025,2.5390989780426025,-0.9755556892567768,-0.9755556892567768,7.594744244034066,7.594744244034066,-4.269657235192863,-4.269657235192863,-0.7652594495807774,-0.7652594495807774,-0.7527953581608231,-0.7527953581608231,8.12727699579204,8.12727699579204
919,D807__S1__M15_00_000,23,0.5195545464254331,0.5195545464254331,0.47803243215898644,0.47803243215898633,1.21697199344635,1.21697199344635,1.8874226808547974,1.8874226808547974,-2.5718997443580696,-2.5718997443580696,6.144125482028747,6.144125482028747,-16.58423602226301,-16.58423602226301,-0.755694901821362,-0.755694901821362,-0.44225901789888533,-0.44225901789888533,-7.326863924808445,-7.326863924808445
921,D807__S1__M15_00_000,25,0.45681337630372104,0.45681337630372104,0.36707494922628037,0.3670749492262805,1.161766529083252,1.161766529083252,1.4852834939956665,1.4852834939956665,-0.8810547289182521,-0.8810547289182521,6.137471659212228,6.137471659212228,-53.73687099496779,-53.73687099496779,-0.26308876711076185,-0.26308876711076185,-0.0270317574187083,-0.0270317574187083,-10.317707607386875,-10.317707607386875
924,D807__S1__M15_00_000,28,0.5286314085410899,0.5286314085410899,0.2664392170569562,0.26643921705695606,1.2974512577056885,1.2974512577056885,2.0162041187286377,2.0162041187286377,-0.38766851691309356,-0.38766851691309356,6.814825684673486,6.814825684673486,-21.178827176042645,-21.178827176042645,0.032964332078807695,0.032964332078807695,0.04795987469186052,0.04795987469186052,1.1693423518203707,1.1693423518203707
925,D807__S1__M15_00_000,29,0.616348489859107,0.616348489859107,0.4284048926573726,0.4284048926573726,1.3012008666992188,1.3012008666992188,2.116274356842041,2.116274356842041,-0.2777537994819776,-0.2777537994819776,5.63175630585299,5.63175630585299,-52.918241138475665,-52.918241138475665,-0.04684098165737015,-0.04684098165737015,-0.02950998951415504,-0.02950998951415504,2.584094917794933,2.584094917794933
927,D807__S1__M15_00_000,31,0.7695672191749797,0.7695672191749797,0.5314627622014908,0.5314627622014908,1.5159647464752197,1.5159647464752197,2.364337682723999,2.364337682723999,-0.341562028702735,-0.341562028702735,6.144034854830416,6.144034854830416,-25.359842486102423,-25.359842486102423,0.004215216078390113,0.004215216078390113,0.01134681937867113,0.01134681937867113,6.847444966403735,6.847444966403735
931,D807__S1__M15_00_000,35,0.4350140675147211,0.4350140675147211,0.3074818869817077,0.3074818869817077,1.1101914644241333,1.1101914644241333,1.857568621635437,1.857568621635437,-4.148002270122058,-4.148002270122058,7.266137874971014,7.266137874971014,-28.335088540401546,-28.335088540401546,-0.9251251102909047,-0.9251251102909047,-0.2156439376150321,-0.2156439376150321,-10.552281092118212,-10.552281092118212
934,D807__S1__M15_00_000,38,0.5576774214780279,0.5576774214780279,0.4226985975425311,0.4226985975425312,1.230806827545166,1.230806827545166,2.0182888507843018,2.0182888507843018,-0.5071479660758516,-0.5071479660758516,5.868164111684815,5.868164111684815,-14.675494282779852,-14.675494282779852,0.13368685506763056,0.13368685506763056,0.17168228935197605,0.17168228935197605,0.023889890819758054,0.023889890819758054
938,D807__S1__M16_00_000,3,0.5059554995284409,0.5059554995284409,0.3596102585054834,0.35961025850548345,1.1431182622909546,1.1431182622909546,1.515244960784912,1.515244960784912,-2.491075235946118,-2.491075235946118,7.6917745044699775,7.6917745044699775,-19.01939669960162,-19.01939669960162,-0.13950081846531415,-0.13950081846531415,0.293951311777229,0.293951311777229,-11.770965818260057,-11.770965818260057
941,D807__S1__M16_00_000,6,0.5036528603778199,0.5036528603778199,0.4089486751763115,0.4089486751763115,1.2522873878479004,1.2522873878479004,1.895178198814392,1.895178198814392,-1.0677098141043244,-1.0677098141043244,6.951365743457878,6.951365743457878,-3.5937657410897823,-3.5937657410897823,-0.5488921957820839,-0.5488921957820839,-0.5336597311997492,-0.5336597311997492,3.2214640172707183,3.2214640172707183
946,D807__S1__M16_00_000,11,0.6567835616267438,0.6567835616267438,0.4399018292104303,0.43990182921043036,1.3490294218063354,1.3490294218063354,2.346181869506836,2.346181869506836,-0.24792561657748044,-0.24792561657748044,7.452876549757067,7.452876549757067,-4.263928481285884,-4.263928481285884,0.4849012520845425,0.4849012520845425,0.5059648633364231,0.5059648633364231,2.9633617576427476,2.9633617576427476
950,D807__S1__M16_00_000,15,0.6084662307109949,0.6084662307109949,0.43542358506409906,0.43542358506409895,1.712713599205017,1.712713599205017,2.4743142127990723,2.4743142127990723,-1.0128171893779347,-1.0128171893779347,6.1691718990299105,6.1691718990299105,-2.548181476601533,-2.548181476601533,0.6534328943342147,0.6534328943342147,0.6756417869615648,0.6756417869615648,4.660918679991704,4.660918679991704
959,D807__S1__M16_00_000,24,0.6001871392608193,0.6001871392608193,0.42873455499637486,0.4287345549963749,1.3574583530426025,1.3574583530426025,2.0402743816375732,2.0402743816375732,-0.593382332887821,-0.593382332887821,7.428351035065064,7.428351035065064,-20.364652226373956,-20.364652226373956,0.031345084070451196,0.031345084070451196,0.07584942708022421,0.07584942708022421,-0.3808967735857989,-0.3808967735857989
963,D807__S1__M16_00_000,28,0.3917312037136002,0.3917312037136002,0.3483734583062288,0.3483734583062289,1.0291523933410645,1.0291523933410645,0.9940220713615417,0.9940220713615417,-4.216677706712019,-4.216677706712019,7.399226143362965,7.399226143362965,-25.57774130785639,-25.57774130785639,-1.2019328903934026,-1.2019328903934026,-0.37892638424922576,-0.37892638424922576,-7.879623247714226,-7.879623247714226
968,D807__S1__M16_00_000,33,0.4691526152121523,0.4691526152121523,0.36025999038468737,0.36025999038468726,1.1771942377090454,1.1771942377090454,1.6387321949005127,1.6387321949005127,-1.096515574856134,-1.096515574856134,5.893302596541902,5.893302596541902,-12.984926061117559,-12.984926061117559,0.20081897766276838,0.20081897766276838,0.29030659385320823,0.29030659385320823,-3.662016906138566,-3.662016906138566
971,D807__S1__M16_00_000,36,0.5663743923868163,0.5663743923868163,0.42882372477795866,0.42882372477795866,1.2515037059783936,1.2515037059783936,1.9455240964889526,1.9455240964889526,-0.5503583209996411,-0.5503583209996411,6.472098892316247,6.472098892316247,-14.14076121645251,-14.14076121645251,0.15306971502053135,0.15306971502053135,0.18787500842931074,0.18787500842931074,2.170139144762854,2.170139144762854
974,D807__S1__M16_00_000,39,0.40962145146088685,0.40962145146088685,0.340244942333978,0.34024494233397795,1.129755973815918,1.129755973815918,1.5360970497131348,1.5360970497131348,-0.5188118972580308,-0.5188118972580308,4.0286721460065635,4.0286721460065635,-10.459602547358157,-10.459602547358157,0.20934228788655015,0.20934228788655015,0.2411962888288539,0.2411962888288539,-3.9176908469904257,-3.9176908469904257
979,D807__S1__M16_00_000,44,0.1928832159139052,0.1928832159139052,0.11912369279760271,0.11912369279760264,1.1260075569152832,1.1260075569152832,1.2308447360992432,1.2308447360992432,0.04606305997780428,0.04606305997780428,4.705570421177307,4.705570421177307,-11.768977786550144,-11.768977786550144,0.21702086164960752,0.21702086164960752,0.284361441827518,0.284361441827518,-6.823881830386689,-6.823881830386689
984,D807__S1__M17_00_000,3,0.5838759249222634,0.5838759249222634,0.4548769400807714,0.4548769400807714,1.13957941532135,1.13957941532135,1.7065837383270264,1.7065837383270264,-0.9164557456033655,-0.9164557456033655,6.495731521294645,6.495731521294645,-9.215639950233832,-9.215639950233832,-0.4748292885169548,-0.4748292885169548,-0.42104025954563995,-0.42104025954563995,-2.810556450531188,-2.810556450531188
987,D807__S1__M17_00_000,6,0.4215989841759311,0.4215989841759311,0.25590124011919585,0.25590124011919596,1.0358754396438599,1.0358754396438599,0.38470810651779175,0.38470810651779175,-3.5876361735513282,-3.5876361735513282,5.759125176234995,5.759125176234995,-31.83418509187911,-31.83418509187911,-1.5516821590266308,-1.5516821590266308,0.1183699465234627,0.1183699465234627,-17.565425429795198,-17.565425429795198
988,D807__S1__M17_00_000,7,0.39657679219731073,0.39657679219731073,0.3129449424360225,0.3129449424360226,1.1525249481201172,1.1525249481201172,1.5184842348098755,1.5184842348098755,-4.462375543394933,-4.462375543394933,5.442611957027416,5.442611957027416,-32.66132244304484,-32.66132244304484,-0.8195232850401488,-0.8195232850401488,-0.13327330960048328,-0.13327330960048328,-12.050707037469854,-12.050707037469854
