global_index,file_name,chunk_index,STOI (L),STOI (R),ESTOI (L),ESTOI (R),PESQ (L),PESQ (R),PESQ-NB (L),PESQ-NB (R),SegSNR (L),SegSNR (R),fwSegSNR (L),fwSegSNR (R),SI-SDR (L),SI-SDR (R),SDR (L),SDR (R),ISR (L),ISR (R),SAR (L),SAR (R)
809,D807__S1__M13_00_000,39,0.49218440147779247,0.49218440147779247,0.40157594631760346,0.4015759463176036,1.1372034549713135,1.1372034549713135,1.466483235359192,1.466483235359192,-0.9979589126390283,-0.9979589126390283,7.947060372469521,7.947060372469521,-26.883262486178214,-26.883262486178214,-0.037310697803822096,-0.037310697803822096,0.03951433267907554,0.03951433267907554,-6.06283045668774,-6.06283045668774
811,D807__S1__M13_00_000,41,0.5472894178275921,0.5472894178275921,0.36228559398231813,0.36228559398231786,1.1756954193115234,1.1756954193115234,1.7971134185791016,1.7971134185791016,-0.2544710781305307,-0.2544710781305307,7.1138052252229,7.1138052252229,-19.546199007848102,-19.546199007848102,0.046934173780654856,0.046934173780654856,0.06993768729668315,0.06993768729668315,-2.7087614397857656,-2.7087614397857656
823,D807__S1__M13_00_000,53,0.5916036817427974,0.5916036817427974,0.405464984547078,0.4054649845470782,1.2627347707748413,1.2627347707748413,2.138475179672241,2.138475179672241,-0.1440569710225334,-0.1440569710225334,6.747707549443837,6.747707549443837,-20.77680662947252,-20.77680662947252,0.035311540179381665,0.035311540179381665,0.0495993533736014,0.0495993533736014,-0.8373910381553495,-0.8373910381553495
829,D807__S1__M13_00_000,59,0.6279868797383142,0.6279868797383142,0.4710158211271527,0.47101582112715273,1.2916600704193115,1.2916600704193115,2.237060308456421,2.237060308456421,-0.0140342487289084,-0.0140342487289084,7.184579660092222,7.184579660092222,-11.704738019705232,-11.704738019705232,0.18074716987677789,0.18074716987677789,0.19819762100172525,0.19819762100172525,2.2523637154606844,2.2523637154606844
838,D807__S1__M14_00_000,7,0.6898923477126248,0.6898923477126248,0.4931772508497067,0.49317725084970665,1.2115108966827393,1.2115108966827393,2.1980233192443848,2.1980233192443848,-0.625757458382265,-0.625757458382265,6.836310624189755,6.836310624189755,-15.065552071727403,-15.065552071727403,0.11175728972940721,0.11175728972940721,0.14441950615775975,0.14441950615775975,-3.0500607455407036,-3.0500607455407036
846,D807__S1__M14_00_000,15,0.6626790020574559,0.6626790020574559,0.43934808936907205,0.43934808936907216,1.465001106262207,1.465001106262207,2.4220895767211914,2.4220895767211914,-0.07505713971122344,-0.07505713971122344,7.290208854432261,7.290208854432261,-6.27257280337952,-6.27257280337952,0.2657978451780709,0.2657978451780709,0.27451093406493987,0.27451093406493987,2.84294179241128,2.84294179241128
848,D807__S1__M14_00_000,17,0.6884334181515294,0.6884334181515294,0.4718538820442985,0.47185388204429835,1.5295937061309814,1.5295937061309814,2.5250701904296875,2.5250701904296875,-0.843648881783878,-0.843648881783878,5.79470739828559,5.79470739828559,-54.24478822733798,-54.24478822733798,-0.062486244772043224,-0.062486244772043224,-0.014497129099075927,-0.014497129099075927,-4.653407800127326,-4.653407800127326
854,D807__S1__M14_00_000,23,0.5113280473563908,0.5113280473563908,0.42259403287105046,0.4225940328710504,1.0905500650405884,1.0905500650405884,2.5377562046051025,2.5377562046051025,-2.2070494993686918,-2.2070494993686918,6.587643483932137,6.587643483932137,-30.007072234385532,-30.007072234385532,-0.110841603481409,-0.110841603481409,0.039961866564069616,0.039961866564069616,-10.411070567929029,-10.411070567929029
859,D807__S1__M14_00_000,28,0.4845712345647911,0.4845712345647911,0.3280176709730177,0.32801767097301826,1.498906135559082,1.498906135559082,2.2666072845458984,2.2666072845458984,-0.042957961276038896,-0.042957961276038896,7.158894974602483,7.158894974602483,-25.74707146164295,-25.74707146164295,0.00926307954568785,0.00926307954568785,0.022501108981398767,0.022501108981398767,-0.8376976844787694,-0.8376976844787694
876,D807__S1__M14_00_000,45,0.6834617928704174,0.6834617928704174,0.47512580166646545,0.47512580166646534,1.2533739805221558,1.2533739805221558,1.8284446001052856,1.8284446001052856,-0.6856492395441561,-0.6856492395441561,5.235166102702938,5.235166102702938,-28.25011705274687,-28.25011705274687,-0.051388565125035826,-0.051388565125035826,0.015272273838875335,0.015272273838875335,-2.623254505365579,-2.623254505365579
877,D807__S1__M14_00_000,46,0.4972828112328799,0.4972828112328799,0.45549585904820544,0.4554958590482056,1.4538930654525757,1.4538930654525757,2.196542263031006,2.196542263031006,-0.646788556133528,-0.646788556133528,8.291265749084543,8.291265749084543,-7.53772209685639,-7.53772209685639,0.30181938773492123,0.30181938773492123,0.3330547812112379,0.3330547812112379,-3.18037499881199,-3.18037499881199
879,D807__S1__M14_00_000,48,0.7805050072844718,0.7805050072844718,0.612053037671782,0.612053037671782,1.7980436086654663,1.7980436086654663,2.6830267906188965,2.6830267906188965,-0.22602645006986757,-0.22602645006986757,7.548198050968619,7.548198050968619,-9.751427634042209,-9.751427634042209,0.21780760609224292,0.21780760609224292,0.22880399994552406,0.22880399994552406,4.145849142015828,4.145849142015828
883,D807__S1__M14_00_000,52,0.7079200077242627,0.7079200077242627,0.5077358939951343,0.5077358939951343,1.717990517616272,1.717990517616272,2.6679768562316895,2.6679768562316895,-0.41676166281699784,-0.41676166281699784,8.58646710040379,8.58646710040379,-8.74189758385094,-8.74189758385094,0.3095507409967381,0.3095507409967381,0.3319397950928027,0.3319397950928027,3.21928046907561,3.21928046907561
886,D807__S1__M14_00_000,55,0.3142920956421707,0.3142920956421707,0.1936117346007058,0.19361173460070594,1.358001470565796,1.358001470565796,2.0503671169281006,2.0503671169281006,-1.1756385857870455,-1.1756385857870455,6.241314140678045,6.241314140678045,-28.415034882960164,-28.415034882960164,-0.38419482908809083,-0.38419482908809083,0.07026208142948566,0.07026208142948566,-10.323173324008561,-10.323173324008561
890,D807__S1__M14_00_000,59,0.8350560989094283,0.8350560989094283,0.5378125031417855,0.5378125031417851,1.4983198642730713,1.4983198642730713,2.3083231449127197,2.3083231449127197,-0.17953903874129531,-0.17953903874129531,7.767200307126329,7.767200307126329,-21.39406511337663,-21.39406511337663,-0.08983485044816629,-0.08983485044816629,-0.07719867003719699,-0.07719867003719699,1.1725494926477271,1.1725494926477271
893,D807__S1__M14_00_000,62,0.481656138353537,0.481656138353537,0.3586885942067518,0.35868859420675175,1.17389976978302,1.17389976978302,1.5712376832962036,1.5712376832962036,-0.6515117261864752,-0.6515117261864752,5.488455015154241,5.488455015154241,-28.527978825090635,-28.527978825090635,-0.11985207006884067,-0.11985207006884067,-0.056896606358298386,-0.056896606358298386,-6.70981239275768,-6.70981239275768
895,D807__S1__M14_00_000,64,0.4586123713492532,0.4586123713492532,0.22953433274834764,0.2295343327483478,1.1845730543136597,1.1845730543136597,1.7271829843521118,1.7271829843521118,-4.017764225690899,-4.017764225690899,5.877665249553498,5.877665249553498,-51.859614261192164,-51.859614261192164,-0.8305375773749537,-0.8305375773749537,-0.00723791457359956,-0.00723791457359956,-17.155574615494853,-17.155574615494853
904,D807__S1__M15_00_000,8,0.6910550887340752,0.6910550887340752,0.5062715229695198,0.5062715229695199,1.761498212814331,1.761498212814331,2.544975757598877,2.544975757598877,-0.15594949120811835,-0.15594949120811835,7.098284124399062,7.098284124399062,-30.68688507743047,-30.68688507743047,-0.032860108208514545,-0.032860108208514545,-0.030041740343034296,-0.030041740343034296,7.003183627897642,7.003183627897642
907,D807__S1__M15_00_000,11,0.5548824917483537,0.5548824917483537,0.35969170225867175,0.35969170225867186,1.2079359292984009,1.2079359292984009,1.929222583770752,1.929222583770752,-0.06321716653498768,-0.06321716653498768,6.0123755004744455,6.0123755004744455,-14.325604906020953,-14.325604906020953,0.1051007538465216,0.1051007538465216,0.11921005648793574,0.11921005648793574,0.2031007317509029,0.2031007317509029
910,D807__S1__M15_00_000,14,0.557625049893929,0.557625049893929,0.43720285444670576,0.4372028544467055,1.7797659635543823,1.7797659635543823,2.605116128921509,2.605116128921509,-0.057419532194624215,-0.057419532194624215,7.477410796952091,7.477410796952091,-19.505664648348993,-19.505664648348993,0.040461223422812165,0.040461223422812165,0.044324735970216946,0.044324735970216946,5.402133525654228,5.402133525654228
912,D807__S1__M15_00_000,16,0.6759462348791764,0.6759462348791764,0.4660983512597062,0.46609835125970633,1.6249001026153564,1.6249001026153564,2.4475173950195312,2.4475173950195312,-0.1225018017092567,-0.1225018017092567,6.63015178911361,6.63015178911361,-18.913538479298953,-18.913538479298953,0.04607457923102318,0.04607457923102318,0.049516980734460696,0.049516980734460696,6.664201741244833,6.664201741244833
915,D807__S1__M15_00_000,19,0.6172965914551641,0.6172965914551641,0.5551857575449135,0.5551857575449135,1.4089696407318115,1.4089696407318115,2.1351828575134277,2.1351828575134277,0.03911788505627614,0.03911788505627614,5.653722994128717,5.653722994128717,-6.959009858535307,-6.959009858535307,0.20180685704525722,0.20180685704525722,0.2105317417475017,0.2105317417475017,-0.6173661948478599,-0.6173661948478599
918,D807__S1__M15_00_000,22,0.7500970959799584,0.7500970959799584,0.5917475332651055,0.5917475332651054,1.7916932106018066,1.7916932106018066,2.7296085357666016,2.7296085357666016,-0.1759472609199697,-0.1759472609199697,7.490707257225778,7.490707257225778,-8.824836732244957,-8.824836732244957,0.18413024144532494,0.18413024144532494,0.18728958900626835,0.18728958900626835,7.463475606945704,7.463475606945704
919,D807__S1__M15_00_000,23,0.6472860127622733,0.6472860127622733,0.5518155327246107,0.5518155327246109,1.3017725944519043,1.3017725944519043,2.165127992630005,2.165127992630005,-0.7847493912116057,-0.7847493912116057,7.134058315656422,7.134058315656422,-20.56674968466378,-20.56674968466378,0.037644326752407725,0.037644326752407725,0.061179648030509425,0.061179648030509425,-0.3263605045269338,-0.3263605045269338
921,D807__S1__M15_00_000,25,0.5790912642188041,0.5790912642188041,0.48399175700847885,0.4839917570084788,1.1978356838226318,1.1978356838226318,1.6374647617340088,1.6374647617340088,-0.1706120028095187,-0.1706120028095187,5.9148285958410565,5.9148285958410565,-28.267680656635015,-28.267680656635015,-0.0092939771077882,-0.0092939771077882,0.02870460341683296,0.02870460341683296,-9.254621482054917,-9.254621482054917
924,D807__S1__M15_00_000,28,0.6287016277537274,0.6287016277537274,0.4155771216767569,0.41557712167675664,1.4003366231918335,1.4003366231918335,2.2006003856658936,2.2006003856658936,0.03936639223093704,0.03936639223093704,6.743612556784243,6.743612556784243,-15.472388737797635,-15.472388737797635,0.04691720377744758,0.04691720377744758,0.049059951846479335,0.049059951846479335,2.313521114295902,2.313521114295902
925,D807__S1__M15_00_000,29,0.7024310794326691,0.7024310794326691,0.5252215675138434,0.5252215675138436,1.4398854970932007,1.4398854970932007,2.2912347316741943,2.2912347316741943,-0.0625927992564058,-0.0625927992564058,6.233005367739423,6.233005367739423,-18.16453776744926,-18.16453776744926,-0.0687626106535861,-0.0687626106535861,-0.06502575309979655,-0.06502575309979655,3.5570234619986913,3.5570234619986913
927,D807__S1__M15_00_000,31,0.8241957773060132,0.8241957773060132,0.6375468115605656,0.6375468115605654,1.6480622291564941,1.6480622291564941,2.56127667427063,2.56127667427063,-0.03546139234578542,-0.03546139234578542,6.939266643696185,6.939266643696185,-20.50955242106906,-20.50955242106906,-0.05623088522180257,-0.05623088522180257,-0.054017830195653094,-0.054017830195653094,6.658982149376159,6.658982149376159
931,D807__S1__M15_00_000,35,0.47641861465885393,0.47641861465885393,0.3161795043012535,0.3161795043012535,1.1147239208221436,1.1147239208221436,1.8620821237564087,1.8620821237564087,-2.6498016765708186,-2.6498016765708186,6.921054128512543,6.921054128512543,-28.358350066310646,-28.358350066310646,-0.27546222203447934,-0.27546222203447934,-0.0922135484116021,-0.0922135484116021,-9.789102877264572,-9.789102877264572
934,D807__S1__M15_00_000,38,0.6146495649739719,0.6146495649739719,0.5108418868566539,0.5108418868566539,1.4516913890838623,1.4516913890838623,2.3002023696899414,2.3002023696899414,-0.23022318514485232,-0.23022318514485232,6.710182994080338,6.710182994080338,-39.51179594880303,-39.51179594880303,-0.032500519541348624,-0.032500519541348624,-0.02072352139284908,-0.02072352139284908,4.000355671764353,4.000355671764353
938,D807__S1__M16_00_000,3,0.5430268778782846,0.5430268778782846,0.39100931397480043,0.39100931397480027,1.2874987125396729,1.2874987125396729,2.043215274810791,2.043215274810791,-0.93852321276179,-0.93852321276179,7.342860687877664,7.342860687877664,-23.12606218268826,-23.12606218268826,-0.006208937318761121,-0.006208937318761121,0.07268971877557093,0.07268971877557093,-6.410992332862113,-6.410992332862113
941,D807__S1__M16_00_000,6,0.5775735635307145,0.5775735635307145,0.46728334718922204,0.467283347189222,1.4147846698760986,1.4147846698760986,2.071216344833374,2.071216344833374,-0.025231489668990508,-0.025231489668990508,6.717546943285975,6.717546943285975,-2.5659495564998247,-2.5659495564998247,0.20734008546648505,0.20734008546648505,0.2096181319463095,0.2096181319463095,3.55336989022227,3.55336989022227
946,D807__S1__M16_00_000,11,0.7652672106904136,0.7652672106904136,0.5982970020134601,0.5982970020134599,1.7783243656158447,1.7783243656158447,2.6442694664001465,2.6442694664001465,0.02765542645736242,0.02765542645736242,7.74371185750276,7.74371185750276,-8.24535052688511,-8.24535052688511,0.2074374519816598,0.2074374519816598,0.21367575613367945,0.21367575613367945,4.411050530753282,4.411050530753282
950,D807__S1__M16_00_000,15,0.6759281348869104,0.6759281348869104,0.5237574993513417,0.5237574993513419,1.9353740215301514,1.9353740215301514,2.7709202766418457,2.7709202766418457,-0.4820271987144447,-0.4820271987144447,5.9215576305249895,5.9215576305249895,-20.632263879528672,-20.632263879528672,-0.05765396037725096,-0.05765396037725096,-0.0543529036076385,-0.0543529036076385,4.777030412984367,4.777030412984367
959,D807__S1__M16_00_000,24,0.6838697904888981,0.6838697904888981,0.545059494032644,0.5450594940326438,1.6003379821777344,1.6003379821777344,2.3717570304870605,2.3717570304870605,-0.10237467534339423,-0.10237467534339423,7.092514064894785,7.092514064894785,-14.325150935684325,-14.325150935684325,0.10568272571070061,0.10568272571070061,0.1168765894594142,0.1168765894594142,2.0931543575332867,2.0931543575332867
963,D807__S1__M16_00_000,28,0.42774653229269216,0.42774653229269216,0.3889613199044105,0.3889613199044106,1.1269603967666626,1.1269603967666626,1.5942795276641846,1.5942795276641846,-1.464015720540302,-1.464015720540302,6.487519607336437,6.487519607336437,-18.25834484502963,-18.25834484502963,0.03909944497656223,0.03909944497656223,0.18877225586017837,0.18877225586017837,-8.024631620066856,-8.024631620066856
968,D807__S1__M16_00_000,33,0.5368138681105112,0.5368138681105112,0.42193606135746936,0.42193606135746947,1.1658952236175537,1.1658952236175537,1.5214382410049438,1.5214382410049438,-0.12561945673116384,-0.12561945673116384,6.069790297767542,6.069790297767542,-18.246676517912338,-18.246676517912338,0.05155979749389764,0.05155979749389764,0.0650429650330824,0.0650429650330824,-3.26510907353962,-3.26510907353962
971,D807__S1__M16_00_000,36,0.6796722319889194,0.6796722319889194,0.5652156684921105,0.5652156684921106,1.4545204639434814,1.4545204639434814,2.3026199340820312,2.3026199340820312,-0.01235271563174842,-0.01235271563174842,6.87520947702155,6.87520947702155,-16.236786015967247,-16.236786015967247,0.07470718094834047,0.07470718094834047,0.08177705592126253,0.08177705592126253,3.817443914580221,3.817443914580221
974,D807__S1__M16_00_000,39,0.5034603773196399,0.5034603773196399,0.4176062994792763,0.4176062994792765,1.2305500507354736,1.2305500507354736,1.9152485132217407,1.9152485132217407,-0.01513746207723304,-0.01513746207723304,4.604618587279717,4.604618587279717,-15.18726071233845,-15.18726071233845,0.06275645955467944,0.06275645955467944,0.06901232901948284,0.06901232901948284,-1.696185193553576,-1.696185193553576
979,D807__S1__M16_00_000,44,0.2800537315593669,0.2800537315593669,0.1979817101926281,0.19798171019262797,1.2270429134368896,1.2270429134368896,1.7510815858840942,1.7510815858840942,-0.05982726740840652,-0.05982726740840652,4.589806679636527,4.589806679636527,-18.236384534197935,-18.236384534197935,-0.06276458556689986,-0.06276458556689986,-0.057197851671457155,-0.057197851671457155,-0.45500452028241434,-0.45500452028241434
984,D807__S1__M17_00_000,3,0.7383910154170362,0.7383910154170362,0.6413611633517388,0.6413611633517385,1.5464482307434082,1.5464482307434082,2.3499574661254883,2.3499574661254883,-0.05612697111028544,-0.05612697111028544,6.527260358679707,6.527260358679707,-13.507565085197866,-13.507565085197866,0.12279110112327218,0.12279110112327218,0.13720896830560042,0.13720896830560042,0.9270063027659259,0.9270063027659259
987,D807__S1__M17_00_000,6,0.5153214122515878,0.5153214122515878,0.39303551966439204,0.393035519664392,1.089444875717163,1.089444875717163,1.4650148153305054,1.4650148153305054,-1.2407485666549911,-1.2407485666549911,5.6283925375260955,5.6283925375260955,-24.725695205633723,-24.725695205633723,-0.06452041335835325,-0.06452041335835325,0.09156699097634059,0.09156699097634059,-13.674185183678837,-13.674185183678837
988,D807__S1__M17_00_000,7,0.45895033929589585,0.45895033929589585,0.33882489877573274,0.33882489877573235,1.1865853071212769,1.1865853071212769,1.7617805004119873,1.7617805004119873,-1.3755320395706314,-1.3755320395706314,5.577391055080702,5.577391055080702,-12.707486440684582,-12.707486440684582,0.19022018214521572,0.19022018214521572,0.2458168357023915,0.2458168357023915,-2.8521398237345013,-2.8521398237345013
994,D807__S1__M17_00_000,13,0.5051731513670755,0.5051731513670755,0.3164758829260587,0.3164758829260586,1.6683628559112549,1.6683628559112549,2.5766329765319824,2.5766329765319824,-0.09777431964219525,-0.09777431964219525,7.359427833134825,7.359427833134825,-21.53828795123787,-21.53828795123787,-0.058666204704536054,-0.058666204704536054,-0.054219054841113695,-0.054219054841113695,3.915203167368315,3.915203167368315
999,D807__S1__M17_00_000,18,0.7701146434298582,0.7701146434298582,0.49579006162781053,0.49579006162781075,1.5234296321868896,1.5234296321868896,2.3567862510681152,2.3567862510681152,-0.14725009472106068,-0.14725009472106068,6.051567308233496,6.051567308233496,-2.5355070445666925,-2.5355070445666925,0.31900355506204287,0.31900355506204287,0.32261391855905863,0.32261391855905863,6.072943674561731,6.072943674561731
1004,D807__S1__M17_00_000,23,0.4818106781544802,0.4818106781544802,0.4654512484266533,0.4654512484266534,1.1746655702590942,1.1746655702590942,1.85057532787323,1.85057532787323,-1.2373112983918246,-1.2373112983918246,5.048157873956236,5.048157873956236,-22.903515742319513,-22.903515742319513,-1.173962232287064e-05,-1.173962232287064e-05,0.07285635601131424,0.07285635601131424,-6.459065286323154,-6.459065286323154
1008,D807__S1__M17_00_000,27,0.579358866235127,0.579358866235127,0.49142302097210083,0.4914230209721008,1.1669223308563232,1.1669223308563232,1.561079502105713,1.561079502105713,-0.47651227956480535,-0.47651227956480535,5.19691299252385,5.19691299252385,-12.729113597184586,-12.729113597184586,0.1831875901236133,0.1831875901236133,0.24148452692010544,0.24148452692010544,-5.380606974138141,-5.380606974138141
1011,D807__S1__M17_00_000,30,0.7617829262181126,0.7617829262181126,0.6890611509123804,0.6890611509123805,1.677351474761963,1.677351474761963,2.6082117557525635,2.6082117557525635,-0.29503614369892717,-0.29503614369892717,6.791456783152429,6.791456783152429,-9.738780207791846,-9.738780207791846,0.20828443866524282,0.20828443866524282,0.22437177012273302,0.22437177012273302,0.7979705977175057,0.7979705977175057
1019,D807__S1__M17_00_000,38,0.7531589922100268,0.7531589922100268,0.5970422499762,0.5970422499761998,1.9062614440917969,1.9062614440917969,2.669123411178589,2.669123411178589,-0.20213553600497472,-0.20213553600497472,7.46259966736653,7.46259966736653,-10.586834265031655,-10.586834265031655,0.14757481491565225,0.14757481491565225,0.15270184107216372,0.15270184107216372,4.644394218323806,4.644394218323806
1020,D807__S1__M17_00_000,39,0.7492262230131661,0.7492262230131661,0.6043645393872877,0.6043645393872876,1.4584358930587769,1.4584358930587769,2.571146249771118,2.571146249771118,-0.03125037303428989,-0.03125037303428989,7.931824780539578,7.931824780539578,-6.211897470502588,-6.211897470502588,0.24176563335655415,0.24176563335655415,0.25004087172174355,0.25004087172174355,1.6711171137047363,1.6711171137047363
1023,D807__S1__M17_00_000,42,0.6655232518873675,0.6655232518873675,0.4516605289854595,0.4516605289854596,1.2566725015640259,1.2566725015640259,2.0729265213012695,2.0729265213012695,-0.5138784980303459,-0.5138784980303459,6.3292184896821295,6.3292184896821295,-22.254745607744756,-22.254745607744756,-0.08577784391277697,-0.08577784391277697,-0.0623567530258458,-0.0623567530258458,-5.474773745661369,-5.474773745661369
1110,D807__S1__M22_00_000,2,0.4788980248242518,0.4788980248242518,0.2698985879424947,0.2698985879424945,1.1831245422363281,1.1831245422363281,1.590356469154358,1.590356469154358,-0.15691145126986558,-0.15691145126986558,6.680590256155721,6.680590256155721,-30.305872814923205,-30.305872814923205,0.0010892561344061549,0.0010892561344061549,0.00908827922098333,0.00908827922098333,-1.3004921164002692,-1.3004921164002692
1116,D807__S1__M22_00_000,8,0.6473287361841608,0.6473287361841608,0.5063551011418314,0.5063551011418316,1.1887997388839722,1.1887997388839722,2.0019304752349854,2.0019304752349854,0.030848341986300244,0.030848341986300244,6.588480091103262,6.588480091103262,-32.013230008011526,-32.013230008011526,-0.0073457965083629844,-0.0073457965083629844,0.0027500229876730466,0.0027500229876730466,1.1634080109169667,1.1634080109169667
1120,D807__S1__M22_00_000,12,0.6359006935787586,0.6359006935787586,0.41828326032026786,0.41828326032026847,1.3851096630096436,1.3851096630096436,2.4818196296691895,2.4818196296691895,-0.15936811603436474,-0.15936811603436474,5.376076952613374,5.376076952613374,-13.44910681202154,-13.44910681202154,-0.16682476174229183,-0.16682476174229183,-0.1523303445348182,-0.1523303445348182,-0.9279780165446065,-0.9279780165446065
1121,D807__S1__M22_00_000,13,0.5848324389393271,0.5848324389393271,0.4131707321025875,0.4131707321025875,1.046002984046936,1.046002984046936,0.30278638005256653,0.30278638005256653,-0.6726968781728158,-0.6726968781728158,6.299927424760529,6.299927424760529,-36.78112736976187,-36.78112736976187,-0.12013836419681398,-0.12013836419681398,0.009954809014303796,0.009954809014303796,-10.049075123035582,-10.049075123035582
1127,D807__S1__M22_00_000,19,0.6480069310787524,0.6480069310787524,0.4110006066485298,0.4110006066485298,1.59946870803833,1.59946870803833,2.5127289295196533,2.5127289295196533,-0.07922125187507097,-0.07922125187507097,5.8032061696003066,5.8032061696003066,-28.00292365741102,-28.00292365741102,-0.04807937976939667,-0.04807937976939667,-0.043553775749339135,-0.043553775749339135,6.083802924264158,6.083802924264158
1128,D807__S1__M22_00_000,20,0.7196293942092016,0.7196293942092016,0.6574826471284891,0.6574826471284893,1.6833738088607788,1.6833738088607788,2.5403804779052734,2.5403804779052734,-0.23349108027914853,-0.23349108027914853,5.210258246875051,5.210258246875051,-8.431728767481387,-8.431728767481387,-0.16745991955411058,-0.16745991955411058,-0.1643574697616573,-0.1643574697616573,4.155160183680373,4.155160183680373
1130,D807__S1__M22_00_000,22,0.6509258380068653,0.6509258380068653,0.4917283535843666,0.4917283535843666,1.560506820678711,1.560506820678711,2.449233055114746,2.449233055114746,0.0031452899658232594,0.0031452899658232594,5.215583232985246,5.215583232985246,-36.770633181543374,-36.770633181543374,-0.008872459662717025,-0.008872459662717025,-0.001015250956874579,-0.001015250956874579,0.4990299142518981,0.4990299142518981
1140,D807__S1__M22_00_000,32,0.3951080607754493,0.3951080607754493,0.33829064898263017,0.33829064898263,1.1110104322433472,1.1110104322433472,1.6503149271011353,1.6503149271011353,-0.30700775871161945,-0.30700775871161945,6.018489295754691,6.018489295754691,-23.338419982716793,-23.338419982716793,-0.08568268556664563,-0.08568268556664563,-0.05856155581717536,-0.05856155581717536,-6.2038718415815985,-6.2038718415815985
1166,D807__S1__M24_00_000,4,0.4753277028856891,0.4753277028856891,0.44135578812125537,0.4413557881212555,1.3696403503417969,1.3696403503417969,2.060152053833008,2.060152053833008,-0.062406938135166894,-0.062406938135166894,4.235556294751443,4.235556294751443,-16.28015065300928,-16.28015065300928,-0.12084433004591458,-0.12084433004591458,-0.1149037965722067,-0.1149037965722067,4.719131311545964,4.719131311545964
1170,D807__S1__M24_00_000,8,0.4696345029187574,0.4696345029187574,0.32602605136174306,0.3260260513617428,1.2169699668884277,1.2169699668884277,1.8261134624481201,1.8261134624481201,0.17601637570934553,0.17601637570934553,4.006800140042581,4.006800140042581,-15.18062360189839,-15.18062360189839,0.0793066191999107,0.0793066191999107,0.09191698978808988,0.09191698978808988,-3.1239391281388134,-3.1239391281388134
1173,D807__S1__M24_00_000,11,0.5162106241787634,0.5162106241787634,0.4409528188011494,0.44095281880114967,1.0442845821380615,1.0442845821380615,1.6768572330474854,1.6768572330474854,-1.1867017837615745,-1.1867017837615745,5.815840864771389,5.815840864771389,-34.87530315563676,-34.87530315563676,-0.19708705490622067,-0.19708705490622067,0.02486396256829389,0.02486396256829389,-12.790859266428615,-12.790859266428615
1175,D807__S1__M24_00_000,13,0.31534107712689263,0.31534107712689263,0.25740254050873157,0.2574025405087317,1.1749801635742188,1.1749801635742188,1.6822072267532349,1.6822072267532349,-1.3901061124308955,-1.3901061124308955,4.954553908538187,4.954553908538187,-18.60858810082489,-18.60858810082489,-0.1026255269053125,-0.1026255269053125,-0.08371794153301232,-0.08371794153301232,-4.740824514529161,-4.740824514529161
1176,D807__S1__M24_00_000,14,0.5224609313117927,0.5224609313117927,0.2210341761891259,0.2210341761891259,1.2285274267196655,1.2285274267196655,2.6954846382141113,2.6954846382141113,-2.2271494664952987,-2.2271494664952987,5.732049523073745,5.732049523073745,-11.285031808044383,-11.285031808044383,-0.24852636371680323,-0.24852636371680323,-0.2181872442670603,-0.2181872442670603,-6.579446810759553,-6.579446810759553
1177,D807__S1__M24_00_000,15,0.6653843474541002,0.6653843474541002,0.5964071926690429,0.5964071926690427,1.7640786170959473,1.7640786170959473,2.2428014278411865,2.2428014278411865,-0.15138743169889615,-0.15138743169889615,5.652537332908463,5.652537332908463,-9.022814352348867,-9.022814352348867,-0.17560807812293464,-0.17560807812293464,-0.17339174869634477,-0.17339174869634477,7.0852458452834375,7.0852458452834375
1182,D807__S1__M24_00_000,20,0.6802949716446884,0.6802949716446884,0.4808617418600032,0.48086174186000297,1.253692626953125,1.253692626953125,2.214672803878784,2.214672803878784,-0.6249364938470581,-0.6249364938470581,5.158197735520539,5.158197735520539,-11.634856502550228,-11.634856502550228,-0.17585073249642688,-0.17585073249642688,-0.165992840415497,-0.165992840415497,0.654173038291805,0.654173038291805
1230,D807__S2__M02_00_000,3,0.40803766510982165,0.40803766510982165,0.2550932778028992,0.2550932778028993,1.0813589096069336,1.0813589096069336,1.379016637802124,1.379016637802124,-0.20635218586322057,-0.20635218586322057,5.384563198462992,5.384563198462992,-28.671482764611685,-28.671482764611685,-0.0014873019521057414,-0.0014873019521057414,0.019463378359625135,0.019463378359625135,-5.767633612389504,-5.767633612389504
1254,D807__S2__M05_00_000,13,0.4552452100281776,0.4552452100281776,0.32020078078501846,0.3202007807850185,1.039231538772583,1.039231538772583,0.16154657304286957,0.16154657304286957,-0.9369750933522428,-0.9369750933522428,6.381822458947295,6.381822458947295,-41.36966246601016,-41.36966246601016,-0.12141392636243481,-0.12141392636243481,0.005410745080822383,0.005410745080822383,-12.206510379849629,-12.206510379849629
1262,D807__S2__M05_00_000,21,0.5060088313580909,0.5060088313580909,0.3595025715665278,0.3595025715665281,1.073116421699524,1.073116421699524,1.418271780014038,1.418271780014038,-0.01765630709252399,-0.01765630709252399,3.8898427944733256,3.8898427944733256,-21.85846492986057,-21.85846492986057,0.02650129586980583,0.02650129586980583,0.036068638376870146,0.036068638376870146,-1.6608631669521783,-1.6608631669521783
